QtBids,QBid1,QBid2,Tau,ForTime
4279,12309,12309,4,4
4280,12310,12310,2,2
4280,12310,12311,2,3
4280,12311,12311,3,3
4280,12310,12312,2,4
4280,12311,12312,3,4
4280,12312,12312,4,4
4281,12313,12313,2,2
4281,12313,12314,2,3
4281,12314,12314,3,3
4281,12313,12315,2,4
4281,12314,12315,3,4
4281,12315,12315,4,4
4282,12316,12316,2,2
4282,12316,12317,2,3
4282,12317,12317,3,3
4282,12316,12318,2,4
4282,12317,12318,3,4
4282,12318,12318,4,4
4283,12319,12319,2,2
4283,12319,12320,2,3
4283,12320,12320,3,3
4283,12319,12321,2,4
4283,12320,12321,3,4
4283,12321,12321,4,4
4284,12322,12322,2,2
4284,12322,12323,2,3
4284,12323,12323,3,3
4284,12322,12324,2,4
4284,12323,12324,3,4
4284,12324,12324,4,4
4285,12325,12325,2,2
4285,12325,12326,2,3
4285,12326,12326,3,3
4285,12325,12327,2,4
4285,12326,12327,3,4
4285,12327,12327,4,4
4286,12328,12328,2,2
4286,12328,12329,2,3
4286,12329,12329,3,3
4286,12328,12330,2,4
4286,12329,12330,3,4
4286,12330,12330,4,4
4287,12331,12331,2,2
4287,12331,12332,2,3
4287,12332,12332,3,3
4287,12331,12333,2,4
4287,12332,12333,3,4
4287,12333,12333,4,4
4288,12334,12334,2,2
4288,12334,12335,2,3
4288,12335,12335,3,3
4288,12334,12336,2,4
4288,12335,12336,3,4
4288,12336,12336,4,4
4289,12337,12337,2,2
4289,12337,12338,2,3
4289,12338,12338,3,3
4289,12337,12339,2,4
4289,12338,12339,3,4
4289,12339,12339,4,4
4290,12340,12340,2,2
4290,12340,12341,2,3
4290,12341,12341,3,3
4290,12340,12342,2,4
4290,12341,12342,3,4
4290,12342,12342,4,4
4291,12343,12343,2,2
4291,12343,12344,2,3
4291,12344,12344,3,3
4291,12343,12345,2,4
4291,12344,12345,3,4
4291,12345,12345,4,4
4292,12346,12346,2,2
4292,12346,12347,2,3
4292,12347,12347,3,3
4292,12346,12348,2,4
4292,12347,12348,3,4
4292,12348,12348,4,4
4293,12349,12349,2,2
4293,12349,12350,2,3
4293,12350,12350,3,3
4293,12349,12351,2,4
4293,12350,12351,3,4
4293,12351,12351,4,4
4294,12352,12352,2,2
4294,12352,12353,2,3
4294,12353,12353,3,3
4294,12352,12354,2,4
4294,12353,12354,3,4
4294,12354,12354,4,4
4295,12355,12355,2,2
4295,12355,12356,2,3
4295,12356,12356,3,3
4295,12355,12357,2,4
4295,12356,12357,3,4
4295,12357,12357,4,4
4296,12358,12358,2,2
4296,12358,12359,2,3
4296,12359,12359,3,3
4296,12358,12360,2,4
4296,12359,12360,3,4
4296,12360,12360,4,4
4297,12361,12361,2,2
4297,12361,12362,2,3
4297,12362,12362,3,3
4297,12361,12363,2,4
4297,12362,12363,3,4
4297,12363,12363,4,4
4298,12364,12364,2,2
4298,12364,12365,2,3
4298,12365,12365,3,3
4298,12364,12366,2,4
4298,12365,12366,3,4
4298,12366,12366,4,4
4299,12367,12367,2,2
4299,12367,12368,2,3
4299,12368,12368,3,3
4299,12367,12369,2,4
4299,12368,12369,3,4
4299,12369,12369,4,4
4300,12370,12370,2,2
4300,12370,12371,2,3
4300,12371,12371,3,3
4300,12370,12372,2,4
4300,12371,12372,3,4
4300,12372,12372,4,4
4301,12373,12373,2,2
4301,12373,12374,2,3
4301,12374,12374,3,3
4301,12373,12375,2,4
4301,12374,12375,3,4
4301,12375,12375,4,4
4302,12376,12376,2,2
4302,12376,12377,2,3
4302,12377,12377,3,3
4302,12376,12378,2,4
4302,12377,12378,3,4
4302,12378,12378,4,4
4303,12379,12379,2,2
4303,12379,12380,2,3
4303,12380,12380,3,3
4303,12379,12381,2,4
4303,12380,12381,3,4
4303,12381,12381,4,4
4304,12382,12382,2,2
4304,12382,12383,2,3
4304,12383,12383,3,3
4304,12382,12384,2,4
4304,12383,12384,3,4
4304,12384,12384,4,4
4305,12385,12385,2,2
4305,12385,12386,2,3
4305,12386,12386,3,3
4305,12385,12387,2,4
4305,12386,12387,3,4
4305,12387,12387,4,4
4306,12388,12388,2,2
4306,12388,12389,2,3
4306,12389,12389,3,3
4306,12388,12390,2,4
4306,12389,12390,3,4
4306,12390,12390,4,4
4307,12391,12391,2,2
4307,12391,12392,2,3
4307,12392,12392,3,3
4307,12391,12393,2,4
4307,12392,12393,3,4
4307,12393,12393,4,4
4308,12394,12394,2,2
4308,12394,12395,2,3
4308,12395,12395,3,3
4308,12394,12396,2,4
4308,12395,12396,3,4
4308,12396,12396,4,4
4309,12397,12397,2,2
4309,12397,12398,2,3
4309,12398,12398,3,3
4309,12397,12399,2,4
4309,12398,12399,3,4
4309,12399,12399,4,4
4310,12400,12400,2,2
4310,12400,12401,2,3
4310,12401,12401,3,3
4310,12400,12402,2,4
4310,12401,12402,3,4
4310,12402,12402,4,4
4311,12403,12403,2,2
4311,12403,12404,2,3
4311,12404,12404,3,3
4311,12403,12405,2,4
4311,12404,12405,3,4
4311,12405,12405,4,4
4312,12406,12406,2,2
4312,12406,12407,2,3
4312,12407,12407,3,3
4312,12406,12408,2,4
4312,12407,12408,3,4
4312,12408,12408,4,4
4313,12409,12409,2,2
4313,12409,12410,2,3
4313,12410,12410,3,3
4313,12409,12411,2,4
4313,12410,12411,3,4
4313,12411,12411,4,4
4314,12412,12412,2,2
4314,12412,12413,2,3
4314,12413,12413,3,3
4314,12412,12414,2,4
4314,12413,12414,3,4
4314,12414,12414,4,4
4315,12415,12415,2,2
4315,12415,12416,2,3
4315,12416,12416,3,3
4315,12415,12417,2,4
4315,12416,12417,3,4
4315,12417,12417,4,4
4316,12418,12418,2,2
4316,12418,12419,2,3
4316,12419,12419,3,3
4316,12418,12420,2,4
4316,12419,12420,3,4
4316,12420,12420,4,4
4317,12421,12421,2,2
4317,12421,12422,2,3
4317,12422,12422,3,3
4317,12421,12423,2,4
4317,12422,12423,3,4
4317,12423,12423,4,4
4318,12424,12424,2,2
4318,12424,12425,2,3
4318,12425,12425,3,3
4318,12424,12426,2,4
4318,12425,12426,3,4
4318,12426,12426,4,4
4319,12427,12427,2,2
4319,12427,12428,2,3
4319,12428,12428,3,3
4319,12427,12429,2,4
4319,12428,12429,3,4
4319,12429,12429,4,4
4320,12430,12430,2,2
4320,12430,12431,2,3
4320,12431,12431,3,3
4320,12430,12432,2,4
4320,12431,12432,3,4
4320,12432,12432,4,4
4321,12433,12433,2,2
4321,12433,12434,2,3
4321,12434,12434,3,3
4321,12433,12435,2,4
4321,12434,12435,3,4
4321,12435,12435,4,4
4322,12436,12436,2,2
4322,12436,12437,2,3
4322,12437,12437,3,3
4322,12436,12438,2,4
4322,12437,12438,3,4
4322,12438,12438,4,4
4323,12439,12439,2,2
4323,12439,12440,2,3
4323,12440,12440,3,3
4323,12439,12441,2,4
4323,12440,12441,3,4
4323,12441,12441,4,4
4324,12442,12442,2,2
4324,12442,12443,2,3
4324,12443,12443,3,3
4324,12442,12444,2,4
4324,12443,12444,3,4
4324,12444,12444,4,4
4325,12445,12445,2,2
4325,12445,12446,2,3
4325,12446,12446,3,3
4325,12445,12447,2,4
4325,12446,12447,3,4
4325,12447,12447,4,4
4326,12448,12448,2,2
4326,12448,12449,2,3
4326,12449,12449,3,3
4326,12448,12450,2,4
4326,12449,12450,3,4
4326,12450,12450,4,4
4327,12451,12451,2,2
4327,12451,12452,2,3
4327,12452,12452,3,3
4327,12451,12453,2,4
4327,12452,12453,3,4
4327,12453,12453,4,4
4328,12454,12454,2,2
4328,12454,12455,2,3
4328,12455,12455,3,3
4328,12454,12456,2,4
4328,12455,12456,3,4
4328,12456,12456,4,4
4329,12457,12457,2,2
4329,12457,12458,2,3
4329,12458,12458,3,3
4329,12457,12459,2,4
4329,12458,12459,3,4
4329,12459,12459,4,4
4330,12460,12460,2,2
4330,12460,12461,2,3
4330,12461,12461,3,3
4330,12460,12462,2,4
4330,12461,12462,3,4
4330,12462,12462,4,4
4331,12463,12463,2,2
4331,12463,12464,2,3
4331,12464,12464,3,3
4331,12463,12465,2,4
4331,12464,12465,3,4
4331,12465,12465,4,4
4332,12466,12466,2,2
4332,12466,12467,2,3
4332,12467,12467,3,3
4332,12466,12468,2,4
4332,12467,12468,3,4
4332,12468,12468,4,4
4333,12469,12469,2,2
4333,12469,12470,2,3
4333,12470,12470,3,3
4333,12469,12471,2,4
4333,12470,12471,3,4
4333,12471,12471,4,4
4334,12472,12472,2,2
4334,12472,12473,2,3
4334,12473,12473,3,3
4334,12472,12474,2,4
4334,12473,12474,3,4
4334,12474,12474,4,4
4335,12475,12475,2,2
4335,12475,12476,2,3
4335,12476,12476,3,3
4335,12475,12477,2,4
4335,12476,12477,3,4
4335,12477,12477,4,4
4336,12478,12478,2,2
4336,12478,12479,2,3
4336,12479,12479,3,3
4336,12478,12480,2,4
4336,12479,12480,3,4
4336,12480,12480,4,4
4337,12481,12481,2,2
4337,12481,12482,2,3
4337,12482,12482,3,3
4337,12481,12483,2,4
4337,12482,12483,3,4
4337,12483,12483,4,4
