Node,forT,P,Q,ValueP,ValueQ
4588,2,8.6,0,500,500
4588,3,8.6,0,500,500
4588,4,8.6,0,500,500
4589,2,0,0,500,500
4589,3,0,0,500,500
4589,4,0,0,500,500
4590,2,0,0,500,500
4590,3,0,0,500,500
4590,4,0,0,500,500
4591,2,0,0,500,500
4591,3,0,0,500,500
4591,4,0,0,500,500
4592,2,0,0,500,500
4592,3,0,0,500,500
4592,4,0,0,500,500
4593,2,0,0,500,500
4593,3,0,0,500,500
4593,4,0,0,500,500
4594,2,0,0,500,500
4594,3,0,0,500,500
4594,4,0,0,500,500
4595,2,0,0,500,500
4595,3,0,0,500,500
4595,4,0,0,500,500
4596,2,0,0,500,500
4596,3,0,0,500,500
4596,4,0,0,500,500
4597,2,0,0,500,500
4597,3,0,0,500,500
4597,4,0,0,500,500
4598,2,0,0,500,500
4598,3,0,0,500,500
4598,4,0,0,500,500
4599,2,0,0,500,500
4599,3,0,0,500,500
4599,4,0,0,500,500
4600,2,0,0,500,500
4600,3,0,0,500,500
4600,4,0,0,500,500
4601,2,0,0,500,500
4601,3,0,0,500,500
4601,4,0,0,500,500
4602,2,0,0,500,500
4602,3,0,0,500,500
4602,4,0,0,500,500
4603,2,0,0,500,500
4603,3,0,0,500,500
4603,4,0,0,500,500
4604,2,0,0,500,500
4604,3,0,0,500,500
4604,4,0,0,500,500
4605,2,0,0,500,500
4605,3,0,0,500,500
4605,4,0,0,500,500
4606,2,0,0,500,500
4606,3,0,0,500,500
4606,4,0,0,500,500
4607,2,0,0,500,500
4607,3,0,0,500,500
4607,4,0,0,500,500
4608,2,0,0,500,500
4608,3,0,0,500,500
4608,4,0,0,500,500
4609,2,0,0,500,500
4609,3,0,0,500,500
4609,4,0,0,500,500
4610,2,0,0,500,500
4610,3,0,0,500,500
4610,4,0,0,500,500
4611,2,0,0,500,500
4611,3,0,0,500,500
4611,4,0,0,500,500
4612,2,0,0,500,500
4612,3,0,0,500,500
4612,4,0,0,500,500
4613,2,0,0,500,500
4613,3,0,0,500,500
4613,4,0,0,500,500
4614,2,0,0,500,500
4614,3,0,0,500,500
4614,4,0,0,500,500
4615,2,0,0,500,500
4615,3,0,0,500,500
4615,4,0,0,500,500
4616,2,0,0,500,500
4616,3,0,0,500,500
4616,4,0,0,500,500
4617,2,0,0,500,500
4617,3,0,0,500,500
4617,4,0,0,500,500
4618,2,0,0,500,500
4618,3,0,0,500,500
4618,4,0,0,500,500
4619,2,0,0,500,500
4619,3,0,0,500,500
4619,4,0,0,500,500
4620,2,36.2,0,500,500
4620,3,36.2,0,500,500
4620,4,36.2,0,500,500
4621,2,0,0,500,500
4621,3,0,0,500,500
4621,4,0,0,500,500
4622,2,0,0,500,500
4622,3,0,0,500,500
4622,4,0,0,500,500
4623,2,0,0,500,500
4623,3,0,0,500,500
4623,4,0,0,500,500
4624,2,0,0,500,500
4624,3,0,0,500,500
4624,4,0,0,500,500
4625,2,71,0,500,500
4625,3,71,0,500,500
4625,4,71,0,500,500
4626,2,0,0,500,500
4626,3,0,0,500,500
4626,4,0,0,500,500
4627,2,0,0,500,500
4627,3,0,0,500,500
4627,4,0,0,500,500
4628,2,0,0,500,500
4628,3,0,0,500,500
4628,4,0,0,500,500
4629,2,7,0,500,500
4629,3,7,0,500,500
4629,4,7,0,500,500
4630,2,0,0,500,500
4630,3,0,0,500,500
4630,4,0,0,500,500
4631,2,0,0,500,500
4631,3,0,0,500,500
4631,4,0,0,500,500
4632,2,0,0,500,500
4632,3,0,0,500,500
4632,4,0,0,500,500
4633,2,23,0,500,500
4633,3,23,0,500,500
4633,4,23,0,500,500
4634,2,0,0,500,500
4634,3,0,0,500,500
4634,4,0,0,500,500
4635,2,0,0,500,500
4635,3,0,0,500,500
4635,4,0,0,500,500
4636,2,-10.51222297,-0.0585,500,500
4636,3,-10.49891352,-0.0585,500,500
4636,4,-10.48513792,-0.0585,500,500
4637,2,0,0,500,500
4637,3,0,0,500,500
4637,4,0,0,500,500
4638,2,0,0,500,500
4638,3,0,0,500,500
4638,4,0,0,500,500
4639,2,1.492318015,0,500,500
4639,3,1.464520016,0,500,500
4639,4,1.430516666,0,500,500
4640,2,0,0,500,500
4640,3,0,0,500,500
4640,4,0,0,500,500
4641,2,0,0,500,500
4641,3,0,0,500,500
4641,4,0,0,500,500
4642,2,0,0,500,500
4642,3,0,0,500,500
4642,4,0,0,500,500
4643,2,0,0,500,500
4643,3,0,0,500,500
4643,4,0,0,500,500
4644,2,0,0,500,500
4644,3,0,0,500,500
4644,4,0,0,500,500
4645,2,0,0,500,500
4645,3,0,0,500,500
4645,4,0,0,500,500
4646,2,0,0,500,500
4646,3,0,0,500,500
4646,4,0,0,500,500
4647,2,0,0,500,500
4647,3,0,0,500,500
4647,4,0,0,500,500
4648,2,0,0,500,500
4648,3,0,0,500,500
4648,4,0,0,500,500
4649,2,0,0,500,500
4649,3,0,0,500,500
4649,4,0,0,500,500
4650,2,-10.9957008,-0.0495,500,500
4650,3,-10.98731679,-0.0495,500,500
4650,4,-10.97324136,-0.0495,500,500
4651,2,0,0,500,500
4651,3,0,0,500,500
4651,4,0,0,500,500
4652,2,0,0,500,500
4652,3,0,0,500,500
4652,4,0,0,500,500
4653,2,-7.933736937,-0.039,500,500
4653,3,-7.936826664,-0.039,500,500
4653,4,-7.937401672,-0.039,500,500
4654,2,0,0,500,500
4654,3,0,0,500,500
4654,4,0,0,500,500
4655,2,0,0,500,500
4655,3,0,0,500,500
4655,4,0,0,500,500
4656,2,0,0,500,500
4656,3,0,0,500,500
4656,4,0,0,500,500
4657,2,0,0,500,500
4657,3,0,0,500,500
4657,4,0,0,500,500
4658,2,0,0,500,500
4658,3,0,0,500,500
4658,4,0,0,500,500
4659,2,0,0,500,500
4659,3,0,0,500,500
4659,4,0,0,500,500
4660,2,28,0,500,500
4660,3,28,0,500,500
4660,4,28,0,500,500
4661,2,0,0,500,500
4661,3,0,0,500,500
4661,4,0,0,500,500
4662,2,0,0,500,500
4662,3,0,0,500,500
4662,4,0,0,500,500
4663,2,0,0,500,500
4663,3,0,0,500,500
4663,4,0,0,500,500
4664,2,0.15,0,500,500
4664,3,0.15,0,500,500
4664,4,0.15,0,500,500
4665,2,0,0,500,500
4665,3,0,0,500,500
4665,4,0,0,500,500
4666,2,0,0,500,500
4666,3,0,0,500,500
4666,4,0,0,500,500
4667,2,0,0,500,500
4667,3,0,0,500,500
4667,4,0,0,500,500
4668,2,0,0,500,500
4668,3,0,0,500,500
4668,4,0,0,500,500
4669,2,0,0,500,500
4669,3,0,0,500,500
4669,4,0,0,500,500
4670,2,0,0,500,500
4670,3,0,0,500,500
4670,4,0,0,500,500
4671,2,0,0,500,500
4671,3,0,0,500,500
4671,4,0,0,500,500
4672,2,0,0,500,500
4672,3,0,0,500,500
4672,4,0,0,500,500
4673,2,0,0,500,500
4673,3,0,0,500,500
4673,4,0,0,500,500
4674,2,-5.2525622,-0.0255,500,500
4674,3,-5.247242745,-0.0255,500,500
4674,4,-5.242294386,-0.0255,500,500
4675,2,0,0,500,500
4675,3,0,0,500,500
4675,4,0,0,500,500
4676,2,0,0,500,500
4676,3,0,0,500,500
4676,4,0,0,500,500
4677,2,0,0,500,500
4677,3,0,0,500,500
4677,4,0,0,500,500
4678,2,0,0,500,500
4678,3,0,0,500,500
4678,4,0,0,500,500
4679,2,11.5,0,500,500
4679,3,11.5,0,500,500
4679,4,11.5,0,500,500
4680,2,0,0,500,500
4680,3,0,0,500,500
4680,4,0,0,500,500
4681,2,29,0,500,500
4681,3,29,0,500,500
4681,4,29,0,500,500
4682,2,0,0,500,500
4682,3,0,0,500,500
4682,4,0,0,500,500
4683,2,0,0,500,500
4683,3,0,0,500,500
4683,4,0,0,500,500
4684,2,0,0,500,500
4684,3,0,0,500,500
4684,4,0,0,500,500
4685,2,2.010702168,0,500,500
4685,3,1.973248022,0,500,500
4685,4,1.927432982,0,500,500
4686,2,0,0,500,500
4686,3,0,0,500,500
4686,4,0,0,500,500
4687,2,0,0,500,500
4687,3,0,0,500,500
4687,4,0,0,500,500
4688,2,29,0,500,500
4688,3,29,0,500,500
4688,4,29,0,500,500
4689,2,0,0,500,500
4689,3,0,0,500,500
4689,4,0,0,500,500
4690,2,27,0,500,500
4690,3,27,0,500,500
4690,4,27,0,500,500
4691,2,0,0,500,500
4691,3,0,0,500,500
4691,4,0,0,500,500
4692,2,0,0,500,500
4692,3,0,0,500,500
4692,4,0,0,500,500
4693,2,0,0,500,500
4693,3,0,0,500,500
4693,4,0,0,500,500
4694,2,-11.266933,-0.0555,500,500
4694,3,-11.25839643,-0.0555,500,500
4694,4,-11.24425397,-0.0555,500,500
4695,2,22.8,0,500,500
4695,3,22.8,0,500,500
4695,4,22.8,0,500,500
4696,2,0,0,500,500
4696,3,0,0,500,500
4696,4,0,0,500,500
4697,2,0,0,500,500
4697,3,0,0,500,500
4697,4,0,0,500,500
4698,2,0,0,500,500
4698,3,0,0,500,500
4698,4,0,0,500,500
4699,2,0,0,500,500
4699,3,0,0,500,500
4699,4,0,0,500,500
4700,2,0,0,500,500
4700,3,0,0,500,500
4700,4,0,0,500,500
4701,2,41,0,500,500
4701,3,41,0,500,500
4701,4,41,0,500,500
4702,2,0,0,500,500
4702,3,0,0,500,500
4702,4,0,0,500,500
4703,2,0,0,500,500
4703,3,0,0,500,500
4703,4,0,0,500,500
4704,2,0,0,500,500
4704,3,0,0,500,500
4704,4,0,0,500,500
4705,2,0,0,500,500
4705,3,0,0,500,500
4705,4,0,0,500,500
4706,2,0,0,500,500
4706,3,0,0,500,500
4706,4,0,0,500,500
4707,2,0,0,500,500
4707,3,0,0,500,500
4707,4,0,0,500,500
4708,2,0,0,500,500
4708,3,0,0,500,500
4708,4,0,0,500,500
4709,2,0,0,500,500
4709,3,0,0,500,500
4709,4,0,0,500,500
4710,2,0,0,500,500
4710,3,0,0,500,500
4710,4,0,0,500,500
4711,2,0,0,500,500
4711,3,0,0,500,500
4711,4,0,0,500,500
4712,2,39.5,0,500,500
4712,3,39.5,0,500,500
4712,4,39.5,0,500,500
4713,2,0,0,500,500
4713,3,0,0,500,500
4713,4,0,0,500,500
4714,2,0,0,500,500
4714,3,0,0,500,500
4714,4,0,0,500,500
4715,2,17,0,500,500
4715,3,17,0,500,500
4715,4,17,0,500,500
4716,2,0,0,500,500
4716,3,0,0,500,500
4716,4,0,0,500,500
4717,2,0,0,500,500
4717,3,0,0,500,500
4717,4,0,0,500,500
4718,2,0,0,500,500
4718,3,0,0,500,500
4718,4,0,0,500,500
4719,2,5.2,0,500,500
4719,3,5.2,0,500,500
4719,4,5.2,0,500,500
4720,2,0,0,500,500
4720,3,0,0,500,500
4720,4,0,0,500,500
4721,2,5.65,0,500,500
4721,3,5.65,0,500,500
4721,4,5.65,0,500,500
4722,2,0,0,500,500
4722,3,0,0,500,500
4722,4,0,0,500,500
4723,2,0,0,500,500
4723,3,0,0,500,500
4723,4,0,0,500,500
4724,2,0,0,500,500
4724,3,0,0,500,500
4724,4,0,0,500,500
4725,2,0,0,500,500
4725,3,0,0,500,500
4725,4,0,0,500,500
4726,2,0,0,500,500
4726,3,0,0,500,500
4726,4,0,0,500,500
4727,2,0,0,500,500
4727,3,0,0,500,500
4727,4,0,0,500,500
4728,2,10.3,0,500,500
4728,3,10.3,0,500,500
4728,4,10.3,0,500,500
4729,2,0,0,500,500
4729,3,0,0,500,500
4729,4,0,0,500,500
4730,2,0,0,500,500
4730,3,0,0,500,500
4730,4,0,0,500,500
4731,2,0,0,500,500
4731,3,0,0,500,500
4731,4,0,0,500,500
4732,2,0,0,500,500
4732,3,0,0,500,500
4732,4,0,0,500,500
4733,2,0,0,500,500
4733,3,0,0,500,500
4733,4,0,0,500,500
4734,2,0,0,500,500
4734,3,0,0,500,500
4734,4,0,0,500,500
4735,2,0,0,500,500
4735,3,0,0,500,500
4735,4,0,0,500,500
4736,2,0,0,500,500
4736,3,0,0,500,500
4736,4,0,0,500,500
4737,2,0,0,500,500
4737,3,0,0,500,500
4737,4,0,0,500,500
4738,2,0,0,500,500
4738,3,0,0,500,500
4738,4,0,0,500,500
4739,2,0,0,500,500
4739,3,0,0,500,500
4739,4,0,0,500,500
4740,2,0,0,500,500
4740,3,0,0,500,500
4740,4,0,0,500,500
4741,2,0,0,500,500
4741,3,0,0,500,500
4741,4,0,0,500,500
4742,2,0,0,500,500
4742,3,0,0,500,500
4742,4,0,0,500,500
4743,2,0,0,500,500
4743,3,0,0,500,500
4743,4,0,0,500,500
4744,2,0,0,500,500
4744,3,0,0,500,500
4744,4,0,0,500,500
4745,2,0,0,500,500
4745,3,0,0,500,500
4745,4,0,0,500,500
4746,2,10,0,500,500
4746,3,10,0,500,500
4746,4,10,0,500,500
4747,2,0,0,500,500
4747,3,0,0,500,500
4747,4,0,0,500,500
4748,2,0,0,500,500
4748,3,0,0,500,500
4748,4,0,0,500,500
4749,2,0,0,500,500
4749,3,0,0,500,500
4749,4,0,0,500,500
4750,2,0,0,500,500
4750,3,0,0,500,500
4750,4,0,0,500,500
4751,2,9,0,500,500
4751,3,9,0,500,500
4751,4,9,0,500,500
4752,2,0,0,500,500
4752,3,0,0,500,500
4752,4,0,0,500,500
4753,2,0,0,500,500
4753,3,0,0,500,500
4753,4,0,0,500,500
4754,2,0,0,500,500
4754,3,0,0,500,500
4754,4,0,0,500,500
4755,2,-7.722432276,-0.042,500,500
4755,3,-7.715395087,-0.042,500,500
4755,4,-7.707669265,-0.042,500,500
4756,2,0,0,500,500
4756,3,0,0,500,500
4756,4,0,0,500,500
4757,2,0,0,500,500
4757,3,0,0,500,500
4757,4,0,0,500,500
4758,2,-6.195778137,-0.036,500,500
4758,3,-6.185590327,-0.036,500,500
4758,4,-6.176954516,-0.036,500,500
4759,2,0,0,500,500
4759,3,0,0,500,500
4759,4,0,0,500,500
4760,2,14.7909924,0,500,500
4760,3,14.77439553,0,500,500
4760,4,14.75409374,0,500,500
4761,2,0,0,500,500
4761,3,0,0,500,500
4761,4,0,0,500,500
4762,2,0,0,500,500
4762,3,0,0,500,500
4762,4,0,0,500,500
4763,2,0,0,500,500
4763,3,0,0,500,500
4763,4,0,0,500,500
4764,2,0,0,500,500
4764,3,0,0,500,500
4764,4,0,0,500,500
4765,2,0,0,500,500
4765,3,0,0,500,500
4765,4,0,0,500,500
4766,2,0.736700964,0,500,500
4766,3,0.727067704,0,500,500
4766,4,0.728391361,0,500,500
4767,2,0,0,500,500
4767,3,0,0,500,500
4767,4,0,0,500,500
4768,2,0,0,500,500
4768,3,0,0,500,500
4768,4,0,0,500,500
4769,2,0,0,500,500
4769,3,0,0,500,500
4769,4,0,0,500,500
4770,2,0,0,500,500
4770,3,0,0,500,500
4770,4,0,0,500,500
4771,2,0,0,500,500
4771,3,0,0,500,500
4771,4,0,0,500,500
4772,2,0,0,500,500
4772,3,0,0,500,500
4772,4,0,0,500,500
4773,2,0,0,500,500
4773,3,0,0,500,500
4773,4,0,0,500,500
4774,2,0,0,500,500
4774,3,0,0,500,500
4774,4,0,0,500,500
4775,2,19.6,0,500,500
4775,3,19.6,0,500,500
4775,4,19.6,0,500,500
4776,2,0,0,500,500
4776,3,0,0,500,500
4776,4,0,0,500,500
4777,2,0,0,500,500
4777,3,0,0,500,500
4777,4,0,0,500,500
4778,2,16,0,500,500
4778,3,16,0,500,500
4778,4,16,0,500,500
4779,2,0,0,500,500
4779,3,0,0,500,500
4779,4,0,0,500,500
4780,2,0,0,500,500
4780,3,0,0,500,500
4780,4,0,0,500,500
4781,2,0,0,500,500
4781,3,0,0,500,500
4781,4,0,0,500,500
4782,2,18.5,0,500,500
4782,3,18.5,0,500,500
4782,4,18.5,0,500,500
4783,2,0,0,500,500
4783,3,0,0,500,500
4783,4,0,0,500,500
4784,2,0,0,500,500
4784,3,0,0,500,500
4784,4,0,0,500,500
4785,2,11,0,500,500
4785,3,11,0,500,500
4785,4,11,0,500,500
4786,2,0,0,500,500
4786,3,0,0,500,500
4786,4,0,0,500,500
4787,2,0,0,500,500
4787,3,0,0,500,500
4787,4,0,0,500,500
4788,2,0,0,500,500
4788,3,0,0,500,500
4788,4,0,0,500,500
4789,2,0,0,500,500
4789,3,0,0,500,500
4789,4,0,0,500,500
4790,2,0,0,500,500
4790,3,0,0,500,500
4790,4,0,0,500,500
4791,2,0,0,500,500
4791,3,0,0,500,500
4791,4,0,0,500,500
4792,2,32,0,500,500
4792,3,32,0,500,500
4792,4,32,0,500,500
4793,2,0,0,500,500
4793,3,0,0,500,500
4793,4,0,0,500,500
4794,2,0,0,500,500
4794,3,0,0,500,500
4794,4,0,0,500,500
4795,2,0,0,500,500
4795,3,0,0,500,500
4795,4,0,0,500,500
4796,2,0,0,500,500
4796,3,0,0,500,500
4796,4,0,0,500,500
4797,2,0,0,500,500
4797,3,0,0,500,500
4797,4,0,0,500,500
4798,2,0,0,500,500
4798,3,0,0,500,500
4798,4,0,0,500,500
4799,2,0,0,500,500
4799,3,0,0,500,500
4799,4,0,0,500,500
4800,2,0,0,500,500
4800,3,0,0,500,500
4800,4,0,0,500,500
4801,2,0,0,500,500
4801,3,0,0,500,500
4801,4,0,0,500,500
4802,2,0,0,500,500
4802,3,0,0,500,500
4802,4,0,0,500,500
4803,2,0,0,500,500
4803,3,0,0,500,500
4803,4,0,0,500,500
4804,2,0,0,500,500
4804,3,0,0,500,500
4804,4,0,0,500,500
4805,2,0,0,500,500
4805,3,0,0,500,500
4805,4,0,0,500,500
4806,2,0,0,500,500
4806,3,0,0,500,500
4806,4,0,0,500,500
4807,2,0,0,500,500
4807,3,0,0,500,500
4807,4,0,0,500,500
4808,2,23.8,0,500,500
4808,3,23.8,0,500,500
4808,4,23.8,0,500,500
4809,2,0,0,500,500
4809,3,0,0,500,500
4809,4,0,0,500,500
4810,2,0,0,500,500
4810,3,0,0,500,500
4810,4,0,0,500,500
4811,2,0,0,500,500
4811,3,0,0,500,500
4811,4,0,0,500,500
4812,2,0,0,500,500
4812,3,0,0,500,500
4812,4,0,0,500,500
4813,2,133.092952,0,500,500
4813,3,133.0048105,0,500,500
4813,4,132.9166689,0,500,500
4814,2,0,0,500,500
4814,3,0,0,500,500
4814,4,0,0,500,500
4815,2,0,0,500,500
4815,3,0,0,500,500
4815,4,0,0,500,500
4816,2,0.15,0,500,500
4816,3,0.15,0,500,500
4816,4,0.15,0,500,500
4817,2,0,0,500,500
4817,3,0,0,500,500
4817,4,0,0,500,500
4818,2,0,0,500,500
4818,3,0,0,500,500
4818,4,0,0,500,500
4819,2,0,0,500,500
4819,3,0,0,500,500
4819,4,0,0,500,500
4820,2,0,0,500,500
4820,3,0,0,500,500
4820,4,0,0,500,500
4821,2,47,0,500,500
4821,3,47,0,500,500
4821,4,47,0,500,500
4822,2,0,0,500,500
4822,3,0,0,500,500
4822,4,0,0,500,500
4823,2,0,0,500,500
4823,3,0,0,500,500
4823,4,0,0,500,500
4824,2,0,0,500,500
4824,3,0,0,500,500
4824,4,0,0,500,500
4825,2,0,0,500,500
4825,3,0,0,500,500
4825,4,0,0,500,500
4826,2,0,0,500,500
4826,3,0,0,500,500
4826,4,0,0,500,500
4827,2,0,0,500,500
4827,3,0,0,500,500
4827,4,0,0,500,500
4828,2,0,0,500,500
4828,3,0,0,500,500
4828,4,0,0,500,500
4829,2,0,0,500,500
4829,3,0,0,500,500
4829,4,0,0,500,500
4830,2,0,0,500,500
4830,3,0,0,500,500
4830,4,0,0,500,500
4831,2,0,0,500,500
4831,3,0,0,500,500
4831,4,0,0,500,500
4832,2,0,0,500,500
4832,3,0,0,500,500
4832,4,0,0,500,500
4833,2,0,0,500,500
4833,3,0,0,500,500
4833,4,0,0,500,500
4834,2,0,0,500,500
4834,3,0,0,500,500
4834,4,0,0,500,500
4835,2,0,0,500,500
4835,3,0,0,500,500
4835,4,0,0,500,500
4836,2,0,0,500,500
4836,3,0,0,500,500
4836,4,0,0,500,500
4837,2,0,0,500,500
4837,3,0,0,500,500
4837,4,0,0,500,500
4838,2,0,0,500,500
4838,3,0,0,500,500
4838,4,0,0,500,500
4839,2,50,0,500,500
4839,3,50,0,500,500
4839,4,50,0,500,500
4840,2,0,0,500,500
4840,3,0,0,500,500
4840,4,0,0,500,500
4841,2,41.9,0,500,500
4841,3,41.9,0,500,500
4841,4,41.9,0,500,500
4842,2,0,0,500,500
4842,3,0,0,500,500
4842,4,0,0,500,500
4843,2,0,0,500,500
4843,3,0,0,500,500
4843,4,0,0,500,500
4844,2,0,0,500,500
4844,3,0,0,500,500
4844,4,0,0,500,500
4845,2,0,0,500,500
4845,3,0,0,500,500
4845,4,0,0,500,500
4846,2,0,0,500,500
4846,3,0,0,500,500
4846,4,0,0,500,500
4847,2,0,0,500,500
4847,3,0,0,500,500
4847,4,0,0,500,500
4848,2,0,0,500,500
4848,3,0,0,500,500
4848,4,0,0,500,500
4849,2,0,0,500,500
4849,3,0,0,500,500
4849,4,0,0,500,500
4850,2,0,0,500,500
4850,3,0,0,500,500
4850,4,0,0,500,500
4851,2,0,0,500,500
4851,3,0,0,500,500
4851,4,0,0,500,500
4852,2,0,0,500,500
4852,3,0,0,500,500
4852,4,0,0,500,500
4853,2,0,0,500,500
4853,3,0,0,500,500
4853,4,0,0,500,500
4854,2,0,0,500,500
4854,3,0,0,500,500
4854,4,0,0,500,500
4855,2,0,0,500,500
4855,3,0,0,500,500
4855,4,0,0,500,500
4856,2,0,0,500,500
4856,3,0,0,500,500
4856,4,0,0,500,500
4857,2,0,0,500,500
4857,3,0,0,500,500
4857,4,0,0,500,500
4858,2,0,0,500,500
4858,3,0,0,500,500
4858,4,0,0,500,500
4859,2,-6.475341902,-0.03,500,500
4859,3,-6.468459543,-0.03,500,500
4859,4,-6.458999978,-0.03,500,500
4860,2,0,0,500,500
4860,3,0,0,500,500
4860,4,0,0,500,500
4861,2,24,0,500,500
4861,3,24,0,500,500
4861,4,24,0,500,500
4862,2,0,0,500,500
4862,3,0,0,500,500
4862,4,0,0,500,500
4863,2,0,0,500,500
4863,3,0,0,500,500
4863,4,0,0,500,500
4864,2,0,0,500,500
4864,3,0,0,500,500
4864,4,0,0,500,500
4865,2,0,0,500,500
4865,3,0,0,500,500
4865,4,0,0,500,500
4866,2,0,0,500,500
4866,3,0,0,500,500
4866,4,0,0,500,500
4867,2,0,0,500,500
4867,3,0,0,500,500
4867,4,0,0,500,500
4868,2,0,0,500,500
4868,3,0,0,500,500
4868,4,0,0,500,500
4869,2,3.23283208,0,500,500
4869,3,3.172612835,0,500,500
4869,4,3.098950841,0,500,500
4870,2,0,0,500,500
4870,3,0,0,500,500
4870,4,0,0,500,500
4871,2,39.7,0,500,500
4871,3,39.7,0,500,500
4871,4,39.7,0,500,500
4872,2,0,0,500,500
4872,3,0,0,500,500
4872,4,0,0,500,500
4873,2,0,0,500,500
4873,3,0,0,500,500
4873,4,0,0,500,500
4874,2,0,0,500,500
4874,3,0,0,500,500
4874,4,0,0,500,500
4875,2,0,0,500,500
4875,3,0,0,500,500
4875,4,0,0,500,500
4876,2,18,0,500,500
4876,3,18,0,500,500
4876,4,18,0,500,500
4877,2,0,0,500,500
4877,3,0,0,500,500
4877,4,0,0,500,500
4878,2,0,0,500,500
4878,3,0,0,500,500
4878,4,0,0,500,500
4879,2,0,0,500,500
4879,3,0,0,500,500
4879,4,0,0,500,500
4880,2,0,0,500,500
4880,3,0,0,500,500
4880,4,0,0,500,500
4881,2,0,0,500,500
4881,3,0,0,500,500
4881,4,0,0,500,500
4882,2,0,0,500,500
4882,3,0,0,500,500
4882,4,0,0,500,500
4883,2,0,0,500,500
4883,3,0,0,500,500
4883,4,0,0,500,500
4884,2,0,0,500,500
4884,3,0,0,500,500
4884,4,0,0,500,500
4885,2,0,0,500,500
4885,3,0,0,500,500
4885,4,0,0,500,500
4886,2,13,0,500,500
4886,3,13,0,500,500
4886,4,13,0,500,500
4887,2,0,0,500,500
4887,3,0,0,500,500
4887,4,0,0,500,500
4888,2,-23.96662739,0,500,500
4888,3,-23.94035229,0,500,500
4888,4,-23.91784063,0,500,500
4889,2,51,0,500,500
4889,3,51,0,500,500
4889,4,51,0,500,500
4890,2,0,0,500,500
4890,3,0,0,500,500
4890,4,0,0,500,500
4891,2,-24.87169471,0,500,500
4891,3,-24.82856055,0,500,500
4891,4,-24.7854264,0,500,500
4892,2,0,0,500,500
4892,3,0,0,500,500
4892,4,0,0,500,500
4893,2,0,0,500,500
4893,3,0,0,500,500
4893,4,0,0,500,500
4894,2,0,0,500,500
4894,3,0,0,500,500
4894,4,0,0,500,500
4895,2,0,0,500,500
4895,3,0,0,500,500
4895,4,0,0,500,500
4896,2,0,0,500,500
4896,3,0,0,500,500
4896,4,0,0,500,500
4897,2,0,0,500,500
4897,3,0,0,500,500
4897,4,0,0,500,500
4898,2,0,0,500,500
4898,3,0,0,500,500
4898,4,0,0,500,500
4899,2,0,0,500,500
4899,3,0,0,500,500
4899,4,0,0,500,500
4900,2,0,0,500,500
4900,3,0,0,500,500
4900,4,0,0,500,500
4901,2,0,0,500,500
4901,3,0,0,500,500
4901,4,0,0,500,500
4902,2,0,0,500,500
4902,3,0,0,500,500
4902,4,0,0,500,500
4903,2,0,0,500,500
4903,3,0,0,500,500
4903,4,0,0,500,500
4904,2,45,0,500,500
4904,3,45,0,500,500
4904,4,45,0,500,500
4905,2,0,0,500,500
4905,3,0,0,500,500
4905,4,0,0,500,500
4906,2,0,0,500,500
4906,3,0,0,500,500
4906,4,0,0,500,500
4907,2,0,0,500,500
4907,3,0,0,500,500
4907,4,0,0,500,500
4908,2,0,0,500,500
4908,3,0,0,500,500
4908,4,0,0,500,500
4909,2,16.5,0,500,500
4909,3,16.5,0,500,500
4909,4,16.5,0,500,500
4910,2,0,0,500,500
4910,3,0,0,500,500
4910,4,0,0,500,500
4911,2,0,0,500,500
4911,3,0,0,500,500
4911,4,0,0,500,500
4912,2,94,0,500,500
4912,3,94,0,500,500
4912,4,94,0,500,500
4913,2,0,0,500,500
4913,3,0,0,500,500
4913,4,0,0,500,500
4914,2,0,0,500,500
4914,3,0,0,500,500
4914,4,0,0,500,500
4915,2,0,0,500,500
4915,3,0,0,500,500
4915,4,0,0,500,500
4916,2,0,0,500,500
4916,3,0,0,500,500
4916,4,0,0,500,500
4917,2,0,0,500,500
4917,3,0,0,500,500
4917,4,0,0,500,500
4918,2,0,0,500,500
4918,3,0,0,500,500
4918,4,0,0,500,500
4919,2,0,0,500,500
4919,3,0,0,500,500
4919,4,0,0,500,500
4920,2,0,0,500,500
4920,3,0,0,500,500
4920,4,0,0,500,500
4921,2,0,0,500,500
4921,3,0,0,500,500
4921,4,0,0,500,500
4922,2,0,0,500,500
4922,3,0,0,500,500
4922,4,0,0,500,500
4923,2,0,0,500,500
4923,3,0,0,500,500
4923,4,0,0,500,500
4924,2,0,0,500,500
4924,3,0,0,500,500
4924,4,0,0,500,500
4925,2,0,0,500,500
4925,3,0,0,500,500
4925,4,0,0,500,500
4926,2,0,0,500,500
4926,3,0,0,500,500
4926,4,0,0,500,500
4927,2,0,0,500,500
4927,3,0,0,500,500
4927,4,0,0,500,500
4928,2,38.5,0,500,500
4928,3,38.5,0,500,500
4928,4,38.5,0,500,500
4929,2,0,0,500,500
4929,3,0,0,500,500
4929,4,0,0,500,500
4930,2,0,0,500,500
4930,3,0,0,500,500
4930,4,0,0,500,500
4931,2,0,0,500,500
4931,3,0,0,500,500
4931,4,0,0,500,500
4932,2,21,0,500,500
4932,3,21,0,500,500
4932,4,21,0,500,500
4933,2,0,0,500,500
4933,3,0,0,500,500
4933,4,0,0,500,500
4934,2,0,0,500,500
4934,3,0,0,500,500
4934,4,0,0,500,500
4935,2,0,0,500,500
4935,3,0,0,500,500
4935,4,0,0,500,500
