QtBids,QBid,forT
229469,764081,91
229469,764082,92
229470,764084,90
229470,764085,91
229470,764086,92
229471,764088,90
229471,764089,91
229471,764090,92
229472,764092,90
229472,764093,91
229472,764094,92
229473,764096,90
229473,764097,91
229473,764098,92
229474,764100,90
229474,764101,91
229474,764102,92
229475,764104,90
229476,764106,90
229476,764107,91
229476,764108,92
229477,764110,90
229478,764112,90
229478,764113,91
229478,764114,92
229479,764116,90
229479,764117,91
229479,764118,92
229480,764120,90
229480,764121,91
229480,764122,92
229481,764124,90
229481,764125,91
229481,764126,92
229482,764128,90
229482,764129,91
229482,764130,92
229483,764132,90
229483,764133,91
229483,764134,92
229484,764136,90
229485,764138,90
229485,764139,91
229485,764140,92
229486,764142,90
229487,764144,90
229487,764145,91
229487,764146,92
229488,764148,90
229488,764149,91
229488,764150,92
229489,764152,90
229490,764154,90
229490,764155,91
229490,764156,92
229491,764158,90
229491,764159,91
229491,764160,92
229492,764162,90
229492,764163,91
229492,764164,92
229493,764166,90
229494,764168,90
229494,764169,91
229494,764170,92
229495,764172,90
229495,764173,91
229495,764174,92
229496,764176,90
229496,764177,91
229496,764178,92
229497,764180,90
229498,764182,90
229498,764183,91
229498,764184,92
229499,764186,90
229499,764187,91
229499,764188,92
229500,764190,90
229500,764191,91
229345,763633,90
229345,763634,91
229345,763635,92
229346,763637,90
229346,763638,91
229346,763639,92
229347,763641,90
229347,763642,91
229347,763643,92
229348,763645,90
229348,763646,91
229348,763647,92
229349,763649,90
229349,763650,91
229349,763651,92
229350,763653,90
229350,763654,91
229350,763655,92
229351,763657,90
229351,763658,91
229351,763659,92
229352,763661,90
229352,763662,91
229352,763663,92
229509,764225,90
229510,764227,90
229510,764228,91
229510,764229,92
229511,764231,90
229511,764232,91
229511,764233,92
229512,764235,90
229512,764236,91
229512,764237,92
229513,764239,90
229513,764240,91
229513,764241,92
229514,764243,90
229514,764244,91
229515,764246,90
229515,764247,91
229515,764248,92
229516,764250,90
229517,764252,90
229517,764253,91
229518,764255,90
229518,764256,91
229518,764257,92
229519,764259,90
229520,764261,90
229520,764262,91
229520,764263,92
229521,764265,90
229521,764266,91
229521,764267,92
229522,764269,90
229522,764270,91
229522,764271,92
229523,764273,90
229524,764275,90
229524,764276,91
229524,764277,92
229525,764279,90
229525,764280,91
229525,764281,92
229526,764283,90
229526,764284,91
229526,764285,92
229527,764287,90
229527,764288,91
229527,764289,92
229528,764291,90
229528,764292,91
229528,764293,92
229529,764295,90
229529,764296,91
229529,764297,92
229530,764299,90
229530,764300,91
229530,764301,92
229531,764303,90
229531,764304,91
229531,764305,92
229532,764307,90
229533,764309,90
229533,764310,91
229533,764311,92
229534,764313,90
229534,764314,91
229535,764316,90
229536,764318,90
229536,764319,91
229536,764320,92
229537,764322,90
229537,764323,91
229537,764324,92
229538,764326,90
229538,764327,91
229538,764328,92
229539,764330,90
229539,764331,91
229540,764333,90
229540,764334,91
229540,764335,92
229541,764337,90
229541,764338,91
229541,764339,92
229542,764341,90
229543,764343,90
229543,764344,91
229543,764345,92
229544,764347,90
229544,764348,91
229545,764350,90
229546,764352,90
229546,764353,91
229546,764354,92
229547,764356,90
229547,764357,91
229547,764358,92
229548,764360,90
229548,764361,91
229548,764362,92
229549,764364,90
229550,764366,90
229550,764367,91
229550,764368,92
229551,764370,90
229551,764371,91
229551,764372,92
229552,764374,90
229552,764375,91
229552,764376,92
229553,764378,90
229553,764379,91
229553,764380,92
229554,764382,90
229554,764383,91
229554,764384,92
229555,764386,90
229555,764387,91
229555,764388,92
229556,764390,90
229556,764391,91
229556,764392,92
229557,764394,90
229557,764395,91
229557,764396,92
229558,764398,90
229559,764400,90
229559,764401,91
229559,764402,92
229560,764404,90
229560,764405,91
229560,764406,92
229561,764408,90
229561,764409,91
229561,764410,92
229562,764412,90
229562,764413,91
229562,764414,92
229563,764416,90
229563,764417,91
229563,764418,92
229564,764420,90
229564,764421,91
229564,764422,92
229565,764424,90
229565,764425,91
229566,764427,90
229566,764428,91
229566,764429,92
229567,764431,90
229567,764432,91
229567,764433,92
229568,764435,90
229568,764436,91
229568,764437,92
229569,764439,90
229569,764440,91
229569,764441,92
229570,764443,90
229571,764445,90
229571,764446,91
229571,764447,92
229572,764449,90
229572,764450,91
229572,764451,92
229573,764453,90
229573,764454,91
229574,764456,90
229574,764457,91
229574,764458,92
229575,764460,90
229575,764461,91
229575,764462,92
229576,764464,90
229576,764465,91
229576,764466,92
229577,764468,90
229578,764470,90
229578,764471,91
229578,764472,92
229579,764474,90
229579,764475,91
229580,764477,90
229580,764478,91
229580,764479,92
229581,764481,90
229581,764482,91
229581,764483,92
229582,764485,90
229582,764486,91
229582,764487,92
229583,764489,90
229583,764490,91
229583,764491,92
229584,764493,90
229584,764494,91
229584,764495,92
229585,764497,90
229585,764498,91
229585,764499,92
229586,764501,90
229586,764502,91
229586,764503,92
229587,764505,90
229588,764507,90
229588,764508,91
229588,764509,92
229589,764511,90
229589,764512,91
229589,764513,92
229590,764515,90
229590,764516,91
229592,764519,90
229593,764521,90
229593,764522,91
229593,764523,92
229594,764525,90
229594,764526,91
229594,764527,92
229595,764529,90
229595,764530,91
229596,764532,90
229596,764533,91
229596,764534,92
229597,764536,90
229598,764538,90
229598,764539,91
229598,764540,92
229599,764542,90
229599,764543,91
229599,764544,92
229600,764546,90
229600,764547,91
229601,764549,90
229601,764550,91
229601,764551,92
229602,764553,90
229602,764554,91
229602,764555,92
229603,764557,90
229603,764558,91
229604,764560,90
229604,764561,91
229604,764562,92
229605,764564,90
229605,764565,91
229605,764566,92
229606,764568,90
229606,764569,91
229606,764570,92
229607,764572,90
229607,764573,91
229608,764575,90
229609,764577,90
229609,764578,91
229609,764579,92
229610,764581,90
229610,764582,91
229611,764584,90
229611,764585,91
229611,764586,92
229612,764588,90
229612,764589,91
229612,764590,92
229613,764592,90
229614,764594,90
229614,764595,91
229614,764596,92
229615,764598,90
229615,764599,91
229615,764600,92
229616,764602,90
229616,764603,91
229616,764604,92
229617,764606,90
229617,764607,91
229617,764608,92
229618,764610,90
229618,764611,91
229619,764613,90
229619,764614,91
229619,764615,92
229620,764617,90
229620,764618,91
229620,764619,92
229621,764621,90
229621,764622,91
229621,764623,92
229622,764625,90
229622,764626,91
229623,764628,90
229623,764629,91
229623,764630,92
229624,764632,90
229624,764633,91
229624,764634,92
229625,764636,90
229625,764637,91
229625,764638,92
229626,764640,90
229626,764641,91
229626,764642,92
229627,764644,90
229628,764646,90
229628,764647,91
229628,764648,92
229629,764650,90
229629,764651,91
229629,764652,92
229630,764654,90
229630,764655,91
229630,764656,92
229631,764658,90
229631,764659,91
229631,764660,92
229632,764662,90
229632,764663,91
229632,764664,92
229633,764666,90
229633,764667,91
229633,764668,92
229634,764670,90
229634,764671,91
229634,764672,92
229635,764674,90
229635,764675,91
229635,764676,92
229636,764678,90
229636,764679,91
229636,764680,92
229637,764682,90
229637,764683,91
229637,764684,92
229638,764686,90
229638,764687,91
229638,764688,92
229639,764690,90
229639,764691,91
229639,764692,92
229640,764694,90
229641,764696,90
229641,764697,91
229641,764698,92
229642,764700,90
229642,764701,91
229642,764702,92
229643,764704,90
229643,764705,91
229643,764706,92
229644,764708,90
229644,764709,91
229644,764710,92
229501,764193,90
229501,764194,91
229501,764195,92
229502,764197,90
229502,764198,91
229502,764199,92
229503,764201,90
229503,764202,91
229503,764203,92
229504,764205,90
229504,764206,91
229504,764207,92
229505,764209,90
229505,764210,91
229505,764211,92
229506,764213,90
229506,764214,91
229506,764215,92
229507,764217,90
229507,764218,91
229507,764219,92
229508,764221,90
229508,764222,91
229508,764223,92
229649,764727,90
229651,764730,90
229651,764731,91
229651,764732,92
229652,764734,90
229652,764735,91
229653,764737,90
229655,764740,90
229655,764741,91
229656,764743,90
229656,764744,91
229656,764745,92
229657,764747,90
229657,764748,91
229657,764749,92
229659,764752,90
229660,764754,90
229660,764755,91
229661,764757,90
229661,764758,91
229662,764760,90
229662,764761,91
229662,764762,92
229663,764764,90
229664,764766,90
229664,764767,91
229664,764768,92
229665,764770,90
229665,764771,91
229666,764773,90
229668,764776,90
229668,764777,91
229668,764778,92
229670,764781,90
229671,764783,90
229671,764784,91
229672,764786,90
229672,764787,91
229672,764788,92
229673,764790,90
229673,764791,91
229674,764793,90
229674,764794,91
229674,764795,92
229676,764798,90
229677,764800,90
229677,764801,91
229678,764803,90
229678,764804,91
229678,764805,92
229679,764807,90
229682,764811,90
229683,764813,90
229683,764814,91
229684,764816,90
229684,764817,91
229684,764818,92
229685,764820,90
229685,764821,91
229685,764822,92
229687,764825,90
229687,764826,91
229688,764828,90
229689,764830,90
229689,764831,91
229690,764833,90
229690,764834,91
229690,764835,92
229692,764838,90
229693,764840,90
229693,764841,91
229694,764843,90
229696,764846,90
229696,764847,91
229696,764848,92
229645,764712,90
229645,764713,91
229646,764715,90
229646,764716,91
229646,764717,92
229647,764719,90
229647,764720,91
229647,764721,92
229648,764723,90
229648,764724,91
229648,764725,92
229701,764865,90
229703,764868,90
229703,764869,91
229704,764871,90
229704,764872,91
229704,764873,92
229705,764875,90
229707,764878,90
229707,764879,91
229708,764881,90
229708,764882,91
229708,764883,92
229709,764885,90
229709,764886,91
229709,764887,92
229710,764889,90
229710,764890,91
229711,764892,90
229713,764895,90
229713,764896,91
229713,764897,92
229715,764900,90
229715,764901,91
229716,764903,90
229716,764904,91
229716,764905,92
229717,764907,90
229717,764908,91
229718,764910,90
229718,764911,91
229718,764912,92
229719,764914,90
229720,764916,90
229720,764917,91
229720,764918,92
229721,764920,90
229721,764921,91
229721,764922,92
229722,764924,90
229724,764927,90
229724,764928,91
229725,764930,90
229725,764931,91
229727,764934,90
229727,764935,91
229727,764936,92
229728,764938,90
229729,764940,90
229729,764941,91
229730,764943,90
229732,764946,90
229732,764947,91
229732,764948,92
229733,764950,90
229733,764951,91
229734,764953,90
229734,764954,91
229734,764955,92
229735,764957,90
229737,764960,90
229737,764961,91
229737,764962,92
229738,764964,90
229738,764965,91
229739,764967,90
229740,764969,90
229740,764970,91
229740,764971,92
229741,764973,90
229741,764974,91
229742,764976,90
229742,764977,91
229742,764978,92
229744,764981,90
229745,764983,90
229746,764985,90
229746,764986,91
229746,764987,92
229747,764989,90
229747,764990,91
229747,764991,92
229748,764993,90
229748,764994,91
229749,764996,90
229751,764999,90
229751,765000,91
229752,765002,90
229752,765003,91
229752,765004,92
229753,765006,90
229753,765007,91
229753,765008,92
229754,765010,90
229754,765011,91
229754,765012,92
229755,765014,90
229755,765015,91
229755,765016,92
229756,765018,90
229756,765019,91
229756,765020,92
229757,765022,90
229757,765023,91
229757,765024,92
229758,765026,90
229758,765027,91
229759,765029,90
229759,765030,91
229759,765031,92
229760,765033,90
229760,765034,91
229760,765035,92
229697,764850,90
229697,764851,91
229697,764852,92
229698,764854,90
229698,764855,91
229698,764856,92
229699,764858,90
229699,764859,91
229699,764860,92
229700,764862,90
229700,764863,91
229765,765052,90
229765,765053,91
229766,765055,90
229768,765058,90
229768,765059,91
229768,765060,92
229769,765062,90
229769,765063,91
229769,765064,92
229770,765066,90
229770,765067,91
229771,765069,90
229774,765073,90
229774,765074,91
229775,765076,90
229776,765078,90
229776,765079,91
229776,765080,92
229778,765083,90
229779,765085,90
229779,765086,91
229779,765087,92
229780,765089,90
229780,765090,91
229781,765092,90
229781,765093,91
229782,765095,90
229782,765096,91
229782,765097,92
229783,765099,90
229784,765101,90
229784,765102,91
229784,765103,92
229785,765105,90
229785,765106,91
229785,765107,92
229786,765109,90
229786,765110,91
229787,765112,90
229788,765114,90
229788,765115,91
229788,765116,92
229789,765118,90
229789,765119,91
229789,765120,92
229790,765122,90
229790,765123,91
229791,765125,90
229791,765126,91
229791,765127,92
229792,765129,90
229793,765131,90
229793,765132,91
229794,765134,90
229794,765135,91
229794,765136,92
229795,765138,90
229795,765139,91
229795,765140,92
229796,765142,90
229797,765144,90
229797,765145,91
229798,765147,90
229798,765148,91
