Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct,Xlb_orig,Price_orig
12330042,1317,3421,1985,2,0,0,-0.01,0,0,1,0,0,0,0
12330042,1317,3422,1986,3,0,0,0.0085,0,0,1,0,0,0,0
12330042,1317,3422,1987,3,0,0,-0.01,0,0,1,0,0,0,0
12330042,1317,3423,1988,4,0,0,0.0085,0,0,1,0,0,0,0
12330042,1317,3423,1989,4,0,0,-0.01,0,0,1,0,0,0,0
12330047,1320,3430,1990,2,0,0,0.0085,0,0,1,0,0,0,0
12330047,1320,3430,1991,2,0,0,-0.01,0,0,1,0,0,0,0
12330047,1320,3431,1992,3,0,0,0.0085,0,0,1,0,0,0,0
12330047,1320,3431,1993,3,0,0,-0.01,0,0,1,0,0,0,0
12330047,1320,3432,1994,4,0,0,0.0085,0,0,1,0,0,0,0
12330047,1320,3432,1995,4,0,0,-0.01,0,0,1,0,0,0,0
12330050,1323,3439,1996,2,0,0,0.0085,0,0,1,0,0,0,0
12330050,1323,3439,1997,2,0,0,-0.01,0,0,1,0,0,0,0
12330050,1323,3440,1998,3,0,0,0.0085,0,0,1,0,0,0,0
12330050,1323,3440,1999,3,0,0,-0.01,0,0,1,0,0,0,0
12330050,1323,3441,2000,4,0,0,0.0085,0,0,1,0,0,0,0
12330050,1323,3441,2001,4,0,0,-0.01,0,0,1,0,0,0,0
12330051,1324,3442,2002,2,0,0,0.0085,0,0,1,0,0,0,0
12330051,1324,3442,2003,2,0,0,-0.01,0,0,1,0,0,0,0
12330051,1324,3443,2004,3,0,0,0.0085,0,0,1,0,0,0,0
12330051,1324,3443,2005,3,0,0,-0.01,0,0,1,0,0,0,0
12330051,1324,3444,2006,4,0,0,0.0085,0,0,1,0,0,0,0
12330051,1324,3444,2007,4,0,0,-0.01,0,0,1,0,0,0,0
12340000,1326,3448,2008,2,0,0,-0.642758875,0,0,1,0,0,0,0
12340000,1326,3449,2009,3,0,0,-0.642758875,0,0,1,0,0,0,0
12340000,1326,3450,2010,4,0,0,-0.642758875,0,0,1,0,0,0,0
12360000,1327,3451,2011,2,0,0,-0.008908304,0,0,1,0,0,0,0
12360000,1327,3452,2012,3,0,0,-0.008908304,0,0,1,0,0,0,0
12360000,1327,3453,2013,4,0,0,-0.008908304,0,0,1,0,0,0,0
12390000,1329,3457,2014,2,0,0,0.0595,0,0,1,0,0,0,0
12390000,1329,3457,2015,2,0,0,-0.07,0,0,1,0,0,0,0
12390000,1329,3458,2016,3,0,0,0.0595,0,0,1,0,0,0,0
12390000,1329,3458,2017,3,0,0,-0.07,0,0,1,0,0,0,0
12390000,1329,3459,2018,4,0,0,0.0595,0,0,1,0,0,0,0
12390000,1329,3459,2019,4,0,0,-0.07,0,0,1,0,0,0,0
12390018,1345,3505,2020,2,0,0,0.0085,0,0,1,0,0,0,0
12390018,1345,3505,2021,2,0,0,-0.01,0,0,1,0,0,0,0
12390018,1345,3506,2022,3,0,0,0.0085,0,0,1,0,0,0,0
12390018,1345,3506,2023,3,0,0,-0.01,0,0,1,0,0,0,0
12390018,1345,3507,2024,4,0,0,0.0085,0,0,1,0,0,0,0
12390018,1345,3507,2025,4,0,0,-0.01,0,0,1,0,0,0,0
12400000,1352,3526,2026,2,0,0,-0.147048878,0,0,1,0,0,0,0
12400000,1352,3527,2027,3,0,0,-0.147048878,0,0,1,0,0,0,0
12400000,1352,3528,2028,4,0,0,-0.147048878,0,0,1,0,0,0,0
12450000,1356,3538,2029,2,0,0,0.0935,0,0,1,0,0,0,0
12450000,1356,3538,2030,2,0,0,-0.11,0,0,1,0,0,0,0
12450000,1356,3539,2031,3,0,0,0.0935,0,0,1,0,0,0,0
12450000,1356,3539,2032,3,0,0,-0.11,0,0,1,0,0,0,0
12450000,1356,3540,2033,4,0,0,0.0935,0,0,1,0,0,0,0
12450000,1356,3540,2034,4,0,0,-0.11,0,0,1,0,0,0,0
12450007,1361,3553,2035,2,0,0,0.0255,0,0,1,0,0,0,0
12450007,1361,3553,2036,2,0,0,-0.03,0,0,1,0,0,0,0
12450007,1361,3554,2037,3,0,0,0.0255,0,0,1,0,0,0,0
12450007,1361,3554,2038,3,0,0,-0.03,0,0,1,0,0,0,0
12450007,1361,3555,2039,4,0,0,0.0255,0,0,1,0,0,0,0
12450007,1361,3555,2040,4,0,0,-0.03,0,0,1,0,0,0,0
12450030,1381,3613,2041,2,0,0,0.0085,0,0,1,0,0,0,0
12450030,1381,3613,2042,2,0,0,-0.01,0,0,1,0,0,0,0
12450030,1381,3614,2043,3,0,0,0.0085,0,0,1,0,0,0,0
12450030,1381,3614,2044,3,0,0,-0.01,0,0,1,0,0,0,0
12450030,1381,3615,2045,4,0,0,0.0085,0,0,1,0,0,0,0
12450030,1381,3615,2046,4,0,0,-0.01,0,0,1,0,0,0,0
12450031,1382,3616,2047,2,0,0,0.0085,0,0,1,0,0,0,0
12450031,1382,3616,2048,2,0,0,-0.01,0,0,1,0,0,0,0
12450031,1382,3617,2049,3,0,0,0.0085,0,0,1,0,0,0,0
12450031,1382,3617,2050,3,0,0,-0.01,0,0,1,0,0,0,0
12450031,1382,3618,2051,4,0,0,0.0085,0,0,1,0,0,0,0
12450031,1382,3618,2052,4,0,0,-0.01,0,0,1,0,0,0,0
12450036,1387,3631,2053,2,0,0,0.0085,0,0,1,0,0,0,0
12450036,1387,3631,2054,2,0,0,-0.01,0,0,1,0,0,0,0
12450036,1387,3632,2055,3,0,0,0.0085,0,0,1,0,0,0,0
12450036,1387,3632,2056,3,0,0,-0.01,0,0,1,0,0,0,0
12450036,1387,3633,2057,4,0,0,0.0085,0,0,1,0,0,0,0
12450036,1387,3633,2058,4,0,0,-0.01,0,0,1,0,0,0,0
12450039,1390,3640,2059,2,0,0,0.0085,0,0,1,0,0,0,0
12450039,1390,3640,2060,2,0,0,-0.01,0,0,1,0,0,0,0
12450039,1390,3641,2061,3,0,0,0.0085,0,0,1,0,0,0,0
12450039,1390,3641,2062,3,0,0,-0.01,0,0,1,0,0,0,0
12450039,1390,3642,2063,4,0,0,0.0085,0,0,1,0,0,0,0
12450039,1390,3642,2064,4,0,0,-0.01,0,0,1,0,0,0,0
12450040,1391,3643,2065,2,0,0,0.0085,0,0,1,0,0,0,0
12450040,1391,3643,2066,2,0,0,-0.01,0,0,1,0,0,0,0
12450040,1391,3644,2067,3,0,0,0.0085,0,0,1,0,0,0,0
12450040,1391,3644,2068,3,0,0,-0.01,0,0,1,0,0,0,0
12450040,1391,3645,2069,4,0,0,0.0085,0,0,1,0,0,0,0
12450040,1391,3645,2070,4,0,0,-0.01,0,0,1,0,0,0,0
12450046,1397,3661,2071,2,0,0,-0.005392005,0,0,1,0,0,0,0
12450046,1397,3662,2072,3,0,0,-0.005392005,0,0,1,0,0,0,0
12450046,1397,3663,2073,4,0,0,-0.005392005,0,0,1,0,0,0,0
12450049,1400,3670,2074,2,0,0,0.0085,0,0,1,0,0,0,0
12450049,1400,3670,2075,2,0,0,-0.01,0,0,1,0,0,0,0
12450049,1400,3671,2076,3,0,0,0.0085,0,0,1,0,0,0,0
12450049,1400,3671,2077,3,0,0,-0.01,0,0,1,0,0,0,0
12450049,1400,3672,2078,4,0,0,0.0085,0,0,1,0,0,0,0
12450049,1400,3672,2079,4,0,0,-0.01,0,0,1,0,0,0,0
12460000,1407,3691,2080,2,0,0,0.4505,0,0,1,0,0,0,0
12460000,1407,3691,2081,2,0,0,-0.557579334,0,0,1,0,0,0,0
12460000,1407,3692,2082,3,0,0,0.4505,0,0,1,0,0,0,0
12460000,1407,3692,2083,3,0,0,-0.557579334,0,0,1,0,0,0,0
12460000,1407,3693,2084,4,0,0,0.4505,0,0,1,0,0,0,0
12460000,1407,3693,2085,4,0,0,-0.557579334,0,0,1,0,0,0,0
12470000,1408,3694,2086,2,0,0,0.17,0,0,1,0,0,0,0
12470000,1408,3694,2087,2,0,0,-0.2,0,0,1,0,0,0,0
12470000,1408,3695,2088,3,0,0,0.17,0,0,1,0,0,0,0
12470000,1408,3695,2089,3,0,0,-0.2,0,0,1,0,0,0,0
12470000,1408,3696,2090,4,0,0,0.17,0,0,1,0,0,0,0
12470000,1408,3696,2091,4,0,0,-0.2,0,0,1,0,0,0,0
12470006,1414,3712,2092,2,0,0,0.0085,0,0,1,0,0,0,0
12470006,1414,3712,2093,2,0,0,-0.01,0,0,1,0,0,0,0
12470006,1414,3713,2094,3,0,0,0.0085,0,0,1,0,0,0,0
12470006,1414,3713,2095,3,0,0,-0.01,0,0,1,0,0,0,0
12470006,1414,3714,2096,4,0,0,0.0085,0,0,1,0,0,0,0
12470006,1414,3714,2097,4,0,0,-0.01,0,0,1,0,0,0,0
12470009,1417,3721,2098,2,0,0,0.017,0,0,1,0,0,0,0
12470009,1417,3721,2099,2,0,0,-0.02,0,0,1,0,0,0,0
12470009,1417,3722,2100,3,0,0,0.017,0,0,1,0,0,0,0
12470009,1417,3722,2101,3,0,0,-0.02,0,0,1,0,0,0,0
12470009,1417,3723,2102,4,0,0,0.017,0,0,1,0,0,0,0
12470009,1417,3723,2103,4,0,0,-0.02,0,0,1,0,0,0,0
12470012,1420,3730,2104,2,0,0,0.0085,0,0,1,0,0,0,0
12470012,1420,3730,2105,2,0,0,-0.01,0,0,1,0,0,0,0
12470012,1420,3731,2106,3,0,0,0.0085,0,0,1,0,0,0,0
12470012,1420,3731,2107,3,0,0,-0.01,0,0,1,0,0,0,0
12470012,1420,3732,2108,4,0,0,0.0085,0,0,1,0,0,0,0
12470012,1420,3732,2109,4,0,0,-0.01,0,0,1,0,0,0,0
12470013,1421,3733,2110,2,0,0,-0.003574476,0,0,1,0,0,0,0
12470013,1421,3734,2111,3,0,0,-0.003574476,0,0,1,0,0,0,0
12470013,1421,3735,2112,4,0,0,-0.003574476,0,0,1,0,0,0,0
12470017,1425,3745,2113,2,0,0,0.017,0,0,1,0,0,0,0
12470017,1425,3745,2114,2,0,0,-0.02,0,0,1,0,0,0,0
12470017,1425,3746,2115,3,0,0,0.017,0,0,1,0,0,0,0
12470017,1425,3746,2116,3,0,0,-0.02,0,0,1,0,0,0,0
12470017,1425,3747,2117,4,0,0,0.017,0,0,1,0,0,0,0
12470017,1425,3747,2118,4,0,0,-0.02,0,0,1,0,0,0,0
12470020,1428,3754,2119,2,0,0,0.017,0,0,1,0,0,0,0
12470020,1428,3754,2120,2,0,0,-0.020740475,0,0,1,0,0,0,0
12470020,1428,3755,2121,3,0,0,0.017,0,0,1,0,0,0,0
12470020,1428,3755,2122,3,0,0,-0.020740475,0,0,1,0,0,0,0
12470020,1428,3756,2123,4,0,0,0.017,0,0,1,0,0,0,0
12470020,1428,3756,2124,4,0,0,-0.020740475,0,0,1,0,0,0,0
12470021,1429,3757,2125,2,0,0,0.0085,0,0,1,0,0,0,0
12470021,1429,3757,2126,2,0,0,-0.01,0,0,1,0,0,0,0
12470021,1429,3758,2127,3,0,0,0.0085,0,0,1,0,0,0,0
12470021,1429,3758,2128,3,0,0,-0.01,0,0,1,0,0,0,0
12470021,1429,3759,2129,4,0,0,0.0085,0,0,1,0,0,0,0
12470021,1429,3759,2130,4,0,0,-0.01,0,0,1,0,0,0,0
12470022,1430,3760,2131,2,0,0,0.0085,0,0,1,0,0,0,0
12470022,1430,3760,2132,2,0,0,-0.01,0,0,1,0,0,0,0
12470022,1430,3761,2133,3,0,0,0.0085,0,0,1,0,0,0,0
12470022,1430,3761,2134,3,0,0,-0.01,0,0,1,0,0,0,0
12470022,1430,3762,2135,4,0,0,0.0085,0,0,1,0,0,0,0
12470022,1430,3762,2136,4,0,0,-0.01,0,0,1,0,0,0,0
12470032,1435,3775,2137,2,0,0,0.0085,0,0,1,0,0,0,0
12470032,1435,3775,2138,2,0,0,-0.01,0,0,1,0,0,0,0
12470032,1435,3776,2139,3,0,0,0.0085,0,0,1,0,0,0,0
12470032,1435,3776,2140,3,0,0,-0.01,0,0,1,0,0,0,0
12470032,1435,3777,2141,4,0,0,0.0085,0,0,1,0,0,0,0
12470032,1435,3777,2142,4,0,0,-0.01,0,0,1,0,0,0,0
12470035,1438,3784,2143,2,0,0,0.0085,0,0,1,0,0,0,0
12470035,1438,3784,2144,2,0,0,-0.01,0,0,1,0,0,0,0
12470035,1438,3785,2145,3,0,0,0.0085,0,0,1,0,0,0,0
12470035,1438,3785,2146,3,0,0,-0.01,0,0,1,0,0,0,0
12470035,1438,3786,2147,4,0,0,0.0085,0,0,1,0,0,0,0
12470035,1438,3786,2148,4,0,0,-0.01,0,0,1,0,0,0,0
12470039,1442,3796,2149,2,0,0,0.017,0,0,1,0,0,0,0
12470039,1442,3796,2150,2,0,0,-0.02,0,0,1,0,0,0,0
12470039,1442,3797,2151,3,0,0,0.017,0,0,1,0,0,0,0
12470039,1442,3797,2152,3,0,0,-0.02,0,0,1,0,0,0,0
12470039,1442,3798,2153,4,0,0,0.017,0,0,1,0,0,0,0
12470039,1442,3798,2154,4,0,0,-0.02,0,0,1,0,0,0,0
12470040,1443,3799,2155,2,0,0,0.0085,0,0,1,0,0,0,0
12470040,1443,3799,2156,2,0,0,-0.01,0,0,1,0,0,0,0
12470040,1443,3800,2157,3,0,0,0.0085,0,0,1,0,0,0,0
12470040,1443,3800,2158,3,0,0,-0.01,0,0,1,0,0,0,0
12470040,1443,3801,2159,4,0,0,0.0085,0,0,1,0,0,0,0
12470040,1443,3801,2160,4,0,0,-0.01,0,0,1,0,0,0,0
12470044,1447,3811,2161,2,0,0,0.0085,0,0,1,0,0,0,0
12470044,1447,3811,2162,2,0,0,-0.01,0,0,1,0,0,0,0
12470044,1447,3812,2163,3,0,0,0.0085,0,0,1,0,0,0,0
12470044,1447,3812,2164,3,0,0,-0.01,0,0,1,0,0,0,0
12470044,1447,3813,2165,4,0,0,0.0085,0,0,1,0,0,0,0
12470044,1447,3813,2166,4,0,0,-0.01,0,0,1,0,0,0,0
12470046,1449,3817,2167,2,0,0,0.0085,0,0,1,0,0,0,0
12470046,1449,3817,2168,2,0,0,-0.01,0,0,1,0,0,0,0
12470046,1449,3818,2169,3,0,0,0.0085,0,0,1,0,0,0,0
12470046,1449,3818,2170,3,0,0,-0.01,0,0,1,0,0,0,0
12470046,1449,3819,2171,4,0,0,0.0085,0,0,1,0,0,0,0
12470046,1449,3819,2172,4,0,0,-0.01,0,0,1,0,0,0,0
12470048,1451,3823,2173,2,0,0,-0.005385274,0,0,1,0,0,0,0
12470048,1451,3824,2174,3,0,0,-0.005385274,0,0,1,0,0,0,0
12470048,1451,3825,2175,4,0,0,-0.005385274,0,0,1,0,0,0,0
12470053,1456,3838,2176,2,0,0,0.0085,0,0,1,0,0,0,0
12470053,1456,3838,2177,2,0,0,-0.01,0,0,1,0,0,0,0
12470053,1456,3839,2178,3,0,0,0.0085,0,0,1,0,0,0,0
12470053,1456,3839,2179,3,0,0,-0.01,0,0,1,0,0,0,0
12470053,1456,3840,2180,4,0,0,0.0085,0,0,1,0,0,0,0
12470053,1456,3840,2181,4,0,0,-0.01,0,0,1,0,0,0,0
12470054,1457,3841,2182,2,0,0,0.0085,0,0,1,0,0,0,0
12470054,1457,3841,2183,2,0,0,-0.01,0,0,1,0,0,0,0
12470054,1457,3842,2184,3,0,0,0.0085,0,0,1,0,0,0,0
12470054,1457,3842,2185,3,0,0,-0.01,0,0,1,0,0,0,0
12470054,1457,3843,2186,4,0,0,0.0085,0,0,1,0,0,0,0
12470054,1457,3843,2187,4,0,0,-0.01,0,0,1,0,0,0,0
12470057,1460,3850,2188,2,0,0,0.0085,0,0,1,0,0,0,0
12470057,1460,3850,2189,2,0,0,-0.01,0,0,1,0,0,0,0
12470057,1460,3851,2190,3,0,0,0.0085,0,0,1,0,0,0,0
12470057,1460,3851,2191,3,0,0,-0.01,0,0,1,0,0,0,0
12470057,1460,3852,2192,4,0,0,0.0085,0,0,1,0,0,0,0
12470057,1460,3852,2193,4,0,0,-0.01,0,0,1,0,0,0,0
12480000,1461,3853,2194,2,0,0,-0.01086479,0,0,1,0,0,0,0
12480000,1461,3854,2195,3,0,0,-0.01086479,0,0,1,0,0,0,0
12480000,1461,3855,2196,4,0,0,-0.01086479,0,0,1,0,0,0,0
12490000,1462,3856,2197,2,0,0,-0.046057554,0,0,1,0,0,0,0
12490000,1462,3857,2198,3,0,0,-0.046057554,0,0,1,0,0,0,0
12490000,1462,3858,2199,4,0,0,-0.046057554,0,0,1,0,0,0,0
12500000,1463,3859,2200,2,0,0,0.0085,0,0,1,0,0,0,0
12500000,1463,3859,2201,2,0,0,-0.01,0,0,1,0,0,0,0
12500000,1463,3860,2202,3,0,0,0.0085,0,0,1,0,0,0,0
12500000,1463,3860,2203,3,0,0,-0.01,0,0,1,0,0,0,0
12500000,1463,3861,2204,4,0,0,0.0085,0,0,1,0,0,0,0
12500000,1463,3861,2205,4,0,0,-0.01,0,0,1,0,0,0,0
12500001,1464,3862,2206,2,0,0,0.0085,0,0,1,0,0,0,0
12500001,1464,3862,2207,2,0,0,-0.01,0,0,1,0,0,0,0
12500001,1464,3863,2208,3,0,0,0.0085,0,0,1,0,0,0,0
12500001,1464,3863,2209,3,0,0,-0.01,0,0,1,0,0,0,0
12500001,1464,3864,2210,4,0,0,0.0085,0,0,1,0,0,0,0
12500001,1464,3864,2211,4,0,0,-0.01,0,0,1,0,0,0,0
12500007,1470,3880,2212,2,0,0,0.0085,0,0,1,0,0,0,0
12500007,1470,3880,2213,2,0,0,-0.01,0,0,1,0,0,0,0
12500007,1470,3881,2214,3,0,0,0.0085,0,0,1,0,0,0,0
12500007,1470,3881,2215,3,0,0,-0.01,0,0,1,0,0,0,0
12500007,1470,3882,2216,4,0,0,0.0085,0,0,1,0,0,0,0
12500007,1470,3882,2217,4,0,0,-0.01,0,0,1,0,0,0,0
12500019,1482,3916,2218,2,0,0,0.0085,0,0,1,0,0,0,0
12500019,1482,3916,2219,2,0,0,-0.01,0,0,1,0,0,0,0
12500019,1482,3917,2220,3,0,0,0.0085,0,0,1,0,0,0,0
12500019,1482,3917,2221,3,0,0,-0.01,0,0,1,0,0,0,0
12500019,1482,3918,2222,4,0,0,0.0085,0,0,1,0,0,0,0
12500019,1482,3918,2223,4,0,0,-0.01,0,0,1,0,0,0,0
12500021,1484,3922,2224,2,0,0,0.0085,0,0,1,0,0,0,0
12500021,1484,3922,2225,2,0,0,-0.01,0,0,1,0,0,0,0
12500021,1484,3923,2226,3,0,0,0.0085,0,0,1,0,0,0,0
12500021,1484,3923,2227,3,0,0,-0.01,0,0,1,0,0,0,0
12500021,1484,3924,2228,4,0,0,0.0085,0,0,1,0,0,0,0
12500021,1484,3924,2229,4,0,0,-0.01,0,0,1,0,0,0,0
12500028,1491,3943,2230,2,0,0,0.0085,0,0,1,0,0,0,0
12500028,1491,3943,2231,2,0,0,-0.01,0,0,1,0,0,0,0
12500028,1491,3944,2232,3,0,0,0.0085,0,0,1,0,0,0,0
12500028,1491,3944,2233,3,0,0,-0.01,0,0,1,0,0,0,0
12500028,1491,3945,2234,4,0,0,0.0085,0,0,1,0,0,0,0
12500028,1491,3945,2235,4,0,0,-0.01,0,0,1,0,0,0,0
12500032,1495,3955,2236,2,0,0,0.0085,0,0,1,0,0,0,0
12500032,1495,3955,2237,2,0,0,-0.01,0,0,1,0,0,0,0
12500032,1495,3956,2238,3,0,0,0.0085,0,0,1,0,0,0,0
12500032,1495,3956,2239,3,0,0,-0.01,0,0,1,0,0,0,0
12500032,1495,3957,2240,4,0,0,0.0085,0,0,1,0,0,0,0
12500032,1495,3957,2241,4,0,0,-0.01,0,0,1,0,0,0,0
12500035,1498,3964,2242,2,0,0,0.0085,0,0,1,0,0,0,0
12500035,1498,3964,2243,2,0,0,-0.01,0,0,1,0,0,0,0
12500035,1498,3965,2244,3,0,0,0.0085,0,0,1,0,0,0,0
12500035,1498,3965,2245,3,0,0,-0.01,0,0,1,0,0,0,0
12500035,1498,3966,2246,4,0,0,0.0085,0,0,1,0,0,0,0
12500035,1498,3966,2247,4,0,0,-0.01,0,0,1,0,0,0,0
12500048,1511,4003,2248,2,0,0,0.0085,0,0,1,0,0,0,0
12500048,1511,4003,2249,2,0,0,-0.01,0,0,1,0,0,0,0
12500048,1511,4004,2250,3,0,0,0.0085,0,0,1,0,0,0,0
12500048,1511,4004,2251,3,0,0,-0.01,0,0,1,0,0,0,0
12500048,1511,4005,2252,4,0,0,0.0085,0,0,1,0,0,0,0
12500048,1511,4005,2253,4,0,0,-0.01,0,0,1,0,0,0,0
12500066,1528,4054,2254,2,0,0,0.0085,0,0,1,0,0,0,0
12500066,1528,4054,2255,2,0,0,-0.01,0,0,1,0,0,0,0
12500066,1528,4055,2256,3,0,0,0.0085,0,0,1,0,0,0,0
12500066,1528,4055,2257,3,0,0,-0.01,0,0,1,0,0,0,0
12500066,1528,4056,2258,4,0,0,0.0085,0,0,1,0,0,0,0
12500066,1528,4056,2259,4,0,0,-0.01,0,0,1,0,0,0,0
12500071,1533,4069,2260,2,0,0,0.0085,0,0,1,0,0,0,0
12500071,1533,4069,2261,2,0,0,-0.01,0,0,1,0,0,0,0
12500071,1533,4070,2262,3,0,0,0.0085,0,0,1,0,0,0,0
12500071,1533,4070,2263,3,0,0,-0.01,0,0,1,0,0,0,0
12500071,1533,4071,2264,4,0,0,0.0085,0,0,1,0,0,0,0
12500071,1533,4071,2265,4,0,0,-0.01,0,0,1,0,0,0,0
12520000,1539,4087,2266,2,0,0,-0.019386986,0,0,1,0,0,0,0
12520000,1539,4088,2267,3,0,0,-0.019386986,0,0,1,0,0,0,0
12520000,1539,4089,2268,4,0,0,-0.019386986,0,0,1,0,0,0,0
12540000,1540,4090,2269,2,0,0,0.017,0,0,1,0,0,0,0
12540000,1540,4090,2270,2,0,0,-0.02,0,0,1,0,0,0,0
12540000,1540,4091,2271,3,0,0,0.017,0,0,1,0,0,0,0
12540000,1540,4091,2272,3,0,0,-0.02,0,0,1,0,0,0,0
12540000,1540,4092,2273,4,0,0,0.017,0,0,1,0,0,0,0
12540000,1540,4092,2274,4,0,0,-0.02,0,0,1,0,0,0,0
12550000,1570,4180,2275,2,0,0,0.204,0,0,1,0,0,0,0
12550000,1570,4180,2276,2,0,0,-0.24148095,0,0,1,0,0,0,0
12550000,1570,4181,2277,3,0,0,0.204,0,0,1,0,0,0,0
12550000,1570,4181,2278,3,0,0,-0.24148095,0,0,1,0,0,0,0
12550000,1570,4182,2279,4,0,0,0.204,0,0,1,0,0,0,0
12550000,1570,4182,2280,4,0,0,-0.24148095,0,0,1,0,0,0,0
12580000,1573,4189,2281,2,0,0,0.204,0,0,1,0,0,0,0
12580000,1573,4189,2282,2,0,0,-0.300648991,0,0,1,0,0,0,0
12580000,1573,4190,2283,3,0,0,0.204,0,0,1,0,0,0,0
12580000,1573,4190,2284,3,0,0,-0.300648991,0,0,1,0,0,0,0
12580000,1573,4191,2285,4,0,0,0.204,0,0,1,0,0,0,0
12580000,1573,4191,2286,4,0,0,-0.300648991,0,0,1,0,0,0,0
12590000,1574,4192,2287,2,0,0,0.204,0,0,1,0,0,0,0
12590000,1574,4192,2288,2,0,0,-0.249558861,0,0,1,0,0,0,0
12590000,1574,4193,2289,3,0,0,0.204,0,0,1,0,0,0,0
12590000,1574,4193,2290,3,0,0,-0.249558861,0,0,1,0,0,0,0
12590000,1574,4194,2291,4,0,0,0.204,0,0,1,0,0,0,0
12590000,1574,4194,2292,4,0,0,-0.249558861,0,0,1,0,0,0,0
12610000,1575,4195,2293,2,0,0,-0.028757362,0,0,1,0,0,0,0
12610000,1575,4196,2294,3,0,0,-0.028757362,0,0,1,0,0,0,0
12610000,1575,4197,2295,4,0,0,-0.028757362,0,0,1,0,0,0,0
12620000,1576,4198,2296,2,0,0,0.017,0,0,1,0,0,0,0
12620000,1576,4198,2297,2,0,0,-0.02,0,0,1,0,0,0,0
12620000,1576,4199,2298,3,0,0,0.017,0,0,1,0,0,0,0
12620000,1576,4199,2299,3,0,0,-0.02,0,0,1,0,0,0,0
12620000,1576,4200,2300,4,0,0,0.017,0,0,1,0,0,0,0
12620000,1576,4200,2301,4,0,0,-0.02,0,0,1,0,0,0,0
12620002,1578,4204,2302,2,0,0,0.0085,0,0,1,0,0,0,0
12620002,1578,4204,2303,2,0,0,-0.01,0,0,1,0,0,0,0
12620002,1578,4205,2304,3,0,0,0.0085,0,0,1,0,0,0,0
12620002,1578,4205,2305,3,0,0,-0.01,0,0,1,0,0,0,0
12620002,1578,4206,2306,4,0,0,0.0085,0,0,1,0,0,0,0
12620002,1578,4206,2307,4,0,0,-0.01,0,0,1,0,0,0,0
12620003,1579,4207,2308,2,0,0,0.0085,0,0,1,0,0,0,0
12620003,1579,4207,2309,2,0,0,-0.01,0,0,1,0,0,0,0
12620003,1579,4208,2310,3,0,0,0.0085,0,0,1,0,0,0,0
12620003,1579,4208,2311,3,0,0,-0.01,0,0,1,0,0,0,0
12620003,1579,4209,2312,4,0,0,0.0085,0,0,1,0,0,0,0
12620003,1579,4209,2313,4,0,0,-0.01,0,0,1,0,0,0,0
12620023,1598,4264,2314,2,0,0,0.0085,0,0,1,0,0,0,0
12620023,1598,4264,2315,2,0,0,-0.01,0,0,1,0,0,0,0
12620023,1598,4265,2316,3,0,0,0.0085,0,0,1,0,0,0,0
12620023,1598,4265,2317,3,0,0,-0.01,0,0,1,0,0,0,0
12620023,1598,4266,2318,4,0,0,0.0085,0,0,1,0,0,0,0
12620023,1598,4266,2319,4,0,0,-0.01,0,0,1,0,0,0,0
12630000,1608,4294,2320,2,0,0,0.204,0,0,1,0,0,0,0
12630000,1608,4294,2321,2,0,0,-0.283243749,0,0,1,0,0,0,0
12630000,1608,4295,2322,3,0,0,0.204,0,0,1,0,0,0,0
12630000,1608,4295,2323,3,0,0,-0.283243749,0,0,1,0,0,0,0
12630000,1608,4296,2324,4,0,0,0.204,0,0,1,0,0,0,0
12630000,1608,4296,2325,4,0,0,-0.283243749,0,0,1,0,0,0,0
12660000,1609,4297,2326,2,0,0,0.204,0,0,1,0,0,0,0
12660000,1609,4297,2327,2,0,0,-0.270883199,0,0,1,0,0,0,0
12660000,1609,4298,2328,3,0,0,0.204,0,0,1,0,0,0,0
12660000,1609,4298,2329,3,0,0,-0.270883199,0,0,1,0,0,0,0
12660000,1609,4299,2330,4,0,0,0.204,0,0,1,0,0,0,0
12660000,1609,4299,2331,4,0,0,-0.270883199,0,0,1,0,0,0,0
12670000,1610,4300,2332,2,0,0,0.204,0,0,1,0,0,0,0
12670000,1610,4300,2333,2,0,0,-0.24,0,0,1,0,0,0,0
12670000,1610,4301,2334,3,0,0,0.204,0,0,1,0,0,0,0
12670000,1610,4301,2335,3,0,0,-0.24,0,0,1,0,0,0,0
12670000,1610,4302,2336,4,0,0,0.204,0,0,1,0,0,0,0
12670000,1610,4302,2337,4,0,0,-0.24,0,0,1,0,0,0,0
12680000,1611,4303,2338,2,0,0,0.204,0,0,1,0,0,0,0
12680000,1611,4303,2339,2,0,0,-0.249801198,0,0,1,0,0,0,0
12680000,1611,4304,2340,3,0,0,0.204,0,0,1,0,0,0,0
12680000,1611,4304,2341,3,0,0,-0.249801198,0,0,1,0,0,0,0
12680000,1611,4305,2342,4,0,0,0.204,0,0,1,0,0,0,0
12680000,1611,4305,2343,4,0,0,-0.249801198,0,0,1,0,0,0,0
12690000,1612,4306,2344,2,0,0,-0.022899531,0,0,1,0,0,0,0
12690000,1612,4307,2345,3,0,0,-0.022899531,0,0,1,0,0,0,0
12690000,1612,4308,2346,4,0,0,-0.022899531,0,0,1,0,0,0,0
12700000,1613,4309,2347,2,0,0,-0.001077055,0,0,1,0,0,0,0
